method,mode,n,all_status_ok,fixed_step_reward_mean,fixed_step_reward_std,fixed_step_reward_min,fixed_step_reward_max,done_rate_mean,done_rate_std,done_rate_min,done_rate_max,episode_return_mean_mean,episode_return_mean_std,episode_return_mean_min,episode_return_mean_max,episode_len_mean_mean,episode_len_mean_std,episode_len_mean_min,episode_len_mean_max,screw_progress_rad_mean_mean,screw_progress_rad_mean_std,screw_progress_rad_mean_min,screw_progress_rad_mean_max,success_2pi_rate_mean,success_2pi_rate_std,success_2pi_rate_min,success_2pi_rate_max,policy_ms_mean_mean,policy_ms_mean_std,policy_ms_mean_min,policy_ms_mean_max,policy_ms_p50_mean,policy_ms_p50_std,policy_ms_p50_min,policy_ms_p50_max,policy_ms_p95_mean,policy_ms_p95_std,policy_ms_p95_min,policy_ms_p95_max
consistency_latent,eval,3,True,5.089107118855584,0.07910276617050359,5.019484214753902,5.175121461783419,0.0010715060989241465,1.553879790546285e-05,0.0010579427344055148,0.0010884603225349565,3424.9368489583335,11.660253183376225,3412.4326171875,3435.5126953125,670.82421875,3.8872251554521107,666.375,673.5625,2.251439889272054,0.08548456130682305,2.173213481903076,2.3426883220672607,0.0,0.0,0.0,0.0,,,,,,,,,,,,
diffusion_action_chunk,eval,3,True,-1.2317694678725577,0.05334166377026971,-1.2814981721712684,-1.175430918825441,0.0166015625,0.0,0.0166015625,0.0166015625,-74.6436030069987,6.573595699625651,-80.0065689086914,-67.31011962890625,58.33333206176758,0.0,58.33333206176758,58.33333206176758,0.016154952036837738,0.00436089445651171,0.011202151887118816,0.01941858045756817,0.0,0.0,0.0,0.0,,,,,,,,,,,,
diffusion_latent,eval,3,True,4.512912469440683,0.07813496163058241,4.439576101784951,4.595093345051282,0.0011664496778394096,3.1077593131596776e-05,0.001139322936978715,0.0012003581150565878,2905.3427734375,58.33903634962473,2839.28173828125,2949.79248046875,637.5891723632812,12.407748822896814,625.7597045898438,650.50390625,1.653591235478719,0.21835972781066845,1.5218394994735718,1.9056446552276611,0.0,0.0,0.0,0.0,,,,,,,,,,,,
flow_matching,eval,3,True,5.263926521773101,0.06199408400160707,5.20277447405897,5.3267296576086665,0.0010443793717058725,2.5600303671434955e-05,0.0010172526262977044,0.0010681152716642828,3697.87109375,81.46829928173588,3616.13037109375,3779.064208984375,698.3844401041666,15.722996636530668,680.90625,711.3776245117188,2.329981803894043,0.08889411526961839,2.249915599822998,2.42564058303833,0.0,0.0,0.0,0.0,,,,,,,,,,,,
