method,algo,train_seed,eval_seed,seed,task,num_envs,mode,checkpoint,status,fixed_steps,fixed_step_reward,done_rate,episode_n,episode_return_mean,episode_return_std,episode_len_mean,episode_len_std,screw_progress_rad_mean,screw_progress_rad_p25,screw_progress_rad_p50,screw_progress_rad_p75,success_2pi_rate,policy_ms_mean,policy_ms_p50,policy_ms_p95,cuda_peak_mem_mib,json_path
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,1.641066312789917,1.6328485012054443,1.7005277872085571,13.1962890625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_consistency_latent_train42_batch1.json
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,256,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.0060813426971436,1.9905815124511719,2.1140198707580566,21.17431640625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_consistency_latent_train42_batch256.json
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,48,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,1.8289384841918945,1.8147485256195068,1.9043161869049072,14.658203125,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_consistency_latent_train42_batch48.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,,,,,,,,,,,,,,2.026021718978882,2.010312557220459,2.1835250854492188,17.10693359375,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_diffusion_action_chunk_train42_batch1.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,42,42,Dexh13HoraLightbulb,256,latency,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,,,,,,,,,,,,,,2.015606164932251,2.001809597015381,2.1010241508483887,35.390625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_diffusion_action_chunk_train42_batch256.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,42,42,Dexh13HoraLightbulb,48,latency,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,,,,,,,,,,,,,,2.0152037143707275,1.9975630044937134,2.1104159355163574,20.46728515625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_diffusion_action_chunk_train42_batch48.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.0500288009643555,2.0306396484375,2.2334048748016357,13.20166015625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_diffusion_latent_train42_batch1.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,256,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.1304562091827393,2.1179075241088867,2.225299835205078,21.21923828125,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_diffusion_latent_train42_batch256.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,48,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.1283810138702393,2.1117374897003174,2.223209857940674,14.67041015625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_diffusion_latent_train42_batch48.json
flow_matching,FlowMatchingLatentStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/flow_matching_s42/stage2_flow_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,1.9305095672607422,1.9133410453796387,2.025285005569458,13.19677734375,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe8_flow_matching_train42_batch1.json
