method,algo,train_seed,eval_seed,seed,task,num_envs,mode,checkpoint,status,fixed_steps,fixed_step_reward,done_rate,episode_n,episode_return_mean,episode_return_std,episode_len_mean,episode_len_std,screw_progress_rad_mean,screw_progress_rad_p25,screw_progress_rad_p50,screw_progress_rad_p75,success_2pi_rate,policy_ms_mean,policy_ms_p50,policy_ms_p95,cuda_peak_mem_mib,json_path
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.1104562282562256,2.1115365028381348,2.245431661605835,13.1962890625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_consistency_latent_train42_batch1.json
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,256,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.2119438648223877,2.197568416595459,2.3162639141082764,21.17431640625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_consistency_latent_train42_batch256.json
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,48,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.3183133602142334,2.3086934089660645,2.466278553009033,14.658203125,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_consistency_latent_train42_batch48.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,,,,,,,,,,,,,,2.4866113662719727,2.470327377319336,2.6297245025634766,17.10693359375,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_diffusion_action_chunk_train42_batch1.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,42,42,Dexh13HoraLightbulb,256,latency,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,,,,,,,,,,,,,,2.4759645462036133,2.4583699703216553,2.5840415954589844,35.390625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_diffusion_action_chunk_train42_batch256.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,42,42,Dexh13HoraLightbulb,48,latency,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,,,,,,,,,,,,,,2.478487730026245,2.4636025428771973,2.580000638961792,20.46728515625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_diffusion_action_chunk_train42_batch48.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.479995012283325,2.4695382118225098,2.5808298587799072,13.20166015625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_diffusion_latent_train42_batch1.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,256,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.5912344455718994,2.5694379806518555,2.7497241497039795,21.21923828125,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_diffusion_latent_train42_batch256.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,48,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.6936593055725098,2.6551499366760254,2.8769853115081787,14.67041015625,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_diffusion_latent_train42_batch48.json
flow_matching,FlowMatchingLatentStudent,42,42,42,Dexh13HoraLightbulb,1,latency,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/flow_matching_s42/stage2_flow_nn/model_best_deploy.ckpt,ok,,,,,,,,,,,,,,2.1843504905700684,2.173515796661377,2.2612545490264893,13.19677734375,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/latency_nfe10_flow_matching_train42_batch1.json
