method,algo,train_seed,eval_seed,seed,task,num_envs,mode,checkpoint,status,fixed_steps,fixed_step_reward,done_rate,episode_n,episode_return_mean,episode_return_std,episode_len_mean,episode_len_std,screw_progress_rad_mean,screw_progress_rad_p25,screw_progress_rad_p50,screw_progress_rad_p75,success_2pi_rate,policy_ms_mean,policy_ms_p50,policy_ms_p95,cuda_peak_mem_mib,json_path
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,2048,4.258301306434987,0.0012715657812805148,256,2622.270263671875,2200.611083984375,617.8359375,257.9602355957031,2.280780553817749,0.43645694851875305,2.269497871398926,4.187066555023193,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_consistency_latent_train42_eval42.json
consistency_latent,ConsistencyLatentStudent,42,43,43,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,2048,4.007625519421708,0.0013020833694099565,263,2395.282958984375,2595.716796875,598.7832641601562,262.8511047363281,2.026637554168701,0.3015449643135071,1.938787579536438,3.982490062713623,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_consistency_latent_train42_eval43.json
consistency_latent,ConsistencyLatentStudent,42,44,44,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,2048,4.092288838271088,0.0012715657840089989,256,2676.40234375,2100.023681640625,618.9765625,259.378173828125,2.316648244857788,0.2945672571659088,2.3348541259765625,4.14776086807251,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_consistency_latent_train42_eval44.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,2048,3.7985180724583643,0.001230875677720178,256,2541.953369140625,1441.9217529296875,641.54296875,241.36244201660156,1.9045228958129883,0.04343117028474808,1.7783143520355225,3.659163475036621,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_diffusion_latent_train42_eval42.json
diffusion_latent,DiffusionLatentStudent,42,43,43,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,2048,3.8506450339700677,0.0012105306432204088,264,2174.322021484375,1665.2496337890625,587.3068237304688,267.827392578125,1.8663923740386963,-6.042388811522414e-11,1.7411763668060303,4.027618885040283,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_diffusion_latent_train42_eval43.json
diffusion_latent,DiffusionLatentStudent,42,44,44,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,2048,3.8521431211047457,0.0011698405378410826,259,2354.875244140625,1675.97998046875,613.7335815429688,261.75341796875,1.866631031036377,-3.001124002088851e-11,1.6100512742996216,4.014889717102051,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_diffusion_latent_train42_eval44.json
flow_matching,FlowMatchingLatentStudent,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/flow_matching_s42/stage2_flow_nn/model_best_deploy.ckpt,ok,2048,4.154354343548221,0.001322428423918609,256,2699.501220703125,1981.816650390625,617.4921875,265.1258239746094,2.246819496154785,0.18916232883930206,2.6147818565368652,4.311681747436523,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_flow_matching_train42_eval42.json
flow_matching,FlowMatchingLatentStudent,42,43,43,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/flow_matching_s42/stage2_flow_nn/model_best_deploy.ckpt,ok,2048,4.25591473467648,0.0012919108567075455,256,2741.249755859375,1854.8170166015625,617.03125,259.6910095214844,2.1127066612243652,0.20006759464740753,1.7749178409576416,4.4381279945373535,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_flow_matching_train42_eval43.json
flow_matching,FlowMatchingLatentStudent,42,44,44,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/flow_matching_s42/stage2_flow_nn/model_best_deploy.ckpt,ok,2048,4.410716793703614,0.0012105306350349565,256,2755.832275390625,1872.7408447265625,621.82421875,263.9876708984375,2.1811180114746094,0.44036927819252014,2.1240921020507812,4.327221870422363,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_flow_matching_train42_eval44.json
padapt,ProprioAdapt,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/padapt_s42/stage2_nn/model_best_deploy.ckpt,ok,2048,3.8045149239478633,0.001312255908487714,258,2382.86083984375,2048.93896484375,602.2907104492188,272.4183349609375,2.4005353450775146,0.5184972286224365,2.518953323364258,4.633976459503174,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/robust_obs2x_padapt_train42_eval42.json
