method,algo,train_seed,eval_seed,seed,task,num_envs,mode,checkpoint,status,fixed_steps,fixed_step_reward,done_rate,episode_n,episode_return_mean,episode_return_std,episode_len_mean,episode_len_std,screw_progress_rad_mean,screw_progress_rad_p25,screw_progress_rad_p50,screw_progress_rad_p75,success_2pi_rate,policy_ms_mean,policy_ms_p50,policy_ms_p95,cuda_peak_mem_mib,json_path
consistency_latent,ConsistencyLatentStudent,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,2048,5.148412165799527,0.0010681152698452934,256,3514.38232421875,1335.4393310546875,678.6796875,212.7206573486328,2.319406032562256,0.36477500200271606,2.3579273223876953,4.429644584655762,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_consistency_latent_train42_eval42.json
consistency_latent,ConsistencyLatentStudent,42,43,43,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,2048,5.169993645921437,0.0010579427234915784,256,3408.860595703125,1436.210205078125,661.73828125,232.11337280273438,2.312786340713501,0.4825288653373718,2.2612552642822266,4.223999977111816,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_consistency_latent_train42_eval43.json
consistency_latent,ConsistencyLatentStudent,42,44,44,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/consistency_latent_s42/stage2_consistency_nn/model_best_deploy.ckpt,ok,2048,5.252382350867265,0.001047770187142305,285,3697.877197265625,1209.1075439453125,709.3789672851562,187.38604736328125,2.545003652572632,0.8973086476325989,2.60935640335083,4.59322452545166,0.0035087719298245615,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_consistency_latent_train42_eval44.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,2048,-0.6291280668037871,0.0166015625,288,-28.63092041015625,14.72360897064209,58.33333206176758,3.733267068862915,0.018865717574954033,-4.4840922086564206e-09,6.695771020970298e-11,0.028230244293808937,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_diffusion_action_chunk_train42_eval42.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,43,43,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,2048,-0.651791094969667,0.0166015625,288,-29.163888931274414,18.56281089782715,58.33333206176758,3.733267068862915,0.007829093374311924,-1.3312813074151109e-09,3.487726166900851e-12,0.0016512945294380188,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_diffusion_action_chunk_train42_eval43.json
diffusion_action_chunk,DiffusionActionChunkStudent,42,44,44,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/Dexh13HoraLightbulb_student_diffusion_action_chunk_codrive_thesis/codrive_thesis_teacher3655_s42_3h_final_20260504/stage2_diffusion_action_chunk_nn/model_best_train.ckpt,ok,2048,-0.6601141023056698,0.0166015625,288,-40.15643310546875,14.94848918914795,58.33333206176758,3.733267068862915,0.012051103636622429,-2.88454260477522e-09,-5.152554771736817e-11,0.0032904292456805706,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_diffusion_action_chunk_train42_eval44.json
diffusion_latent,DiffusionLatentStudent,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,2048,1.5044357667111399,0.0016174316733668093,256,850.5673217773438,3804.926513671875,555.9296875,296.3553161621094,2.1928534507751465,0.390035480260849,2.313707113265991,4.240049839019775,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_diffusion_latent_train42_eval42.json
diffusion_latent,DiffusionLatentStudent,42,43,43,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,2048,1.5012701379010878,0.0015360514662461355,256,898.9712524414062,3482.9677734375,555.60546875,294.4411315917969,1.802470326423645,0.0007530300645157695,1.8766010999679565,3.8061184883117676,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_diffusion_latent_train42_eval43.json
diffusion_latent,DiffusionLatentStudent,42,44,44,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/diffusion_latent_s42/stage2_diffusion_nn/model_best_deploy.ckpt,ok,2048,2.158037768064787,0.0013427734684228199,256,920.001953125,3704.654541015625,557.23828125,293.3692626953125,1.9622931480407715,0.1777268499135971,2.0245590209960938,3.6642980575561523,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_diffusion_latent_train42_eval44.json
flow_matching,FlowMatchingLatentStudent,42,42,42,Dexh13HoraLightbulb,48,eval,/root/code/dexscrew-repro/outputs/paper_codrive_thesis_full_20260506_210723/train_outputs/flow_matching_s42/stage2_flow_nn/model_best_deploy.ckpt,ok,2048,5.199167492486595,0.0010782877880046726,256,3624.2412109375,1145.546875,689.046875,201.20257568359375,2.3388562202453613,0.5303894281387329,2.452608585357666,4.414046764373779,0.0,,,,,outputs/paper_codrive_thesis_full_20260506_210723/raw_json/nfe1_flow_matching_train42_eval42.json
